nm,n,k,wl
736.288635,2.880607,3.00558,0.736288635
737.026794,2.882648,3.006814,0.737026794
737.764954,2.884688,3.008047,0.737764954
738.503052,2.886727,3.009278,0.738503052
739.241028,2.888765,3.010508,0.739241028
739.979065,2.890801,3.011737,0.739979065
740.71698,2.892837,3.012964,0.74071698
741.454895,2.894871,3.01419,0.741454895
742.192749,2.896904,3.015415,0.742192749
742.930542,2.898936,3.016638,0.742930542
743.668274,2.900966,3.01786,0.743668274
744.406006,2.902996,3.019081,0.744406006
745.143616,2.905024,3.0203,0.745143616
745.881226,2.907051,3.021518,0.745881226
746.618774,2.909077,3.022734,0.746618774
747.356323,2.911102,3.023949,0.747356323
748.09375,2.913125,3.025163,0.74809375
748.831177,2.915148,3.026375,0.748831177
749.568542,2.917169,3.027586,0.749568542
750.305908,2.919189,3.028795,0.750305908
751.043152,2.921208,3.030003,0.751043152
751.780396,2.923227,3.03121,0.751780396
752.517578,2.925243,3.032415,0.752517578
753.2547,2.927259,3.033618,0.7532547
753.99176,2.929274,3.034821,0.75399176
754.728821,2.931287,3.036021,0.754728821
755.46582,2.933299,3.037221,0.75546582
756.202759,2.935311,3.038419,0.756202759
756.939636,2.937321,3.039615,0.756939636
757.676453,2.939329,3.04081,0.757676453
758.413269,2.941337,3.042003,0.758413269
759.150024,2.943344,3.043195,0.759150024
759.886719,2.94535,3.044386,0.759886719
760.623352,2.947354,3.045575,0.760623352
761.359985,2.949358,3.046762,0.761359985
762.096497,2.95136,3.047949,0.762096497
762.833008,2.953361,3.049133,0.762833008
763.569458,2.955361,3.050316,0.763569458
764.305908,2.95736,3.051498,0.764305908
765.042236,2.959358,3.052678,0.765042236
765.778564,2.961355,3.053856,0.765778564
766.514832,2.963351,3.055033,0.766514832
767.251038,2.965345,3.056209,0.767251038
767.987183,2.967339,3.057383,0.767987183
768.723328,2.969331,3.058555,0.768723328
769.459412,2.971323,3.059726,0.769459412
770.195435,2.973313,3.060896,0.770195435
770.931396,2.975302,3.062064,0.770931396
771.667297,2.97729,3.06323,0.771667297
772.403198,2.979277,3.064395,0.772403198
773.138977,2.981262,3.065558,0.773138977
773.874756,2.983247,3.06672,0.773874756
774.610535,2.985231,3.06788,0.774610535
775.346191,2.987214,3.069038,0.775346191
776.081848,2.989195,3.070195,0.776081848
776.817383,2.991175,3.071351,0.776817383
777.552917,2.993155,3.072505,0.777552917
778.288391,2.995133,3.073657,0.778288391
779.023865,2.99711,3.074807,0.779023865
779.759216,2.999086,3.075957,0.779759216
780.494568,3.00106,3.077104,0.780494568
781.229858,3.003034,3.07825,0.781229858
781.965088,3.005007,3.079394,0.781965088
782.700256,3.006979,3.080537,0.782700256
783.435425,3.008949,3.081678,0.783435425
784.170532,3.010918,3.082818,0.784170532
784.905579,3.012887,3.083956,0.784905579
785.640564,3.014854,3.085092,0.785640564
786.375488,3.01682,3.086227,0.786375488
787.110352,3.018785,3.08736,0.787110352
787.845215,3.020749,3.088492,0.787845215
788.580017,3.022712,3.089622,0.788580017
789.314758,3.024673,3.09075,0.789314758
790.049438,3.026634,3.091877,0.790049438
790.784058,3.028593,3.093002,0.790784058
791.518677,3.030551,3.094125,0.791518677
792.253235,3.032509,3.095247,0.792253235
792.987732,3.034465,3.096367,0.792987732
793.722168,3.03642,3.097486,0.793722168
794.456543,3.038373,3.098603,0.794456543
795.190857,3.040326,3.099718,0.795190857
795.925171,3.042278,3.100832,0.795925171
796.659424,3.044228,3.101944,0.796659424
797.393616,3.046177,3.103054,0.797393616
798.127747,3.048126,3.104163,0.798127747
798.861816,3.050073,3.10527,0.798861816
799.595886,3.052019,3.106375,0.799595886
800.329895,3.053963,3.107479,0.800329895
801.063782,3.055907,3.108581,0.801063782
801.797668,3.057849,3.109682,0.801797668
802.531555,3.059791,3.11078,0.802531555
803.26532,3.061731,3.111878,0.80326532
803.999084,3.06367,3.112973,0.803999084
804.732727,3.065608,3.114067,0.804732727
805.46637,3.067545,3.115159,0.80546637
806.199951,3.069481,3.11625,0.806199951
806.933472,3.071415,3.117339,0.806933472
807.666992,3.073349,3.118426,0.807666992
808.400391,3.075281,3.119511,0.808400391
809.133789,3.077212,3.120595,0.809133789
809.867126,3.079142,3.121678,0.809867126
810.600403,3.08107,3.122758,0.810600403
811.333618,3.082998,3.123837,0.811333618
812.066772,3.084924,3.124914,0.812066772
812.799927,3.086849,3.12599,0.812799927
813.532959,3.088773,3.127064,0.813532959
814.265991,3.090696,3.128136,0.814265991
814.998962,3.092618,3.129206,0.814998962
815.731873,3.094538,3.130275,0.815731873
816.464722,3.096457,3.131342,0.816464722
817.19751,3.098376,3.132408,0.81719751
817.930298,3.100292,3.133472,0.817930298
818.662964,3.102208,3.134534,0.818662964
819.39563,3.104123,3.135595,0.81939563
820.128235,3.106036,3.136653,0.820128235
820.860779,3.107948,3.137711,0.820860779
821.593262,3.109859,3.138766,0.821593262
822.325745,3.111768,3.13982,0.822325745
823.058105,3.113677,3.140872,0.823058105
823.790466,3.115584,3.141922,0.823790466
824.522766,3.11749,3.142971,0.824522766
825.255005,3.119395,3.144018,0.825255005
825.987183,3.121299,3.145064,0.825987183
826.719299,3.123201,3.146107,0.826719299
827.451355,3.125102,3.14715,0.827451355
828.18335,3.127002,3.14819,0.82818335
828.915344,3.128901,3.149229,0.828915344
829.647278,3.130798,3.150266,0.829647278
830.379089,3.132694,3.151301,0.830379089
831.110901,3.134589,3.152335,0.831110901
831.842651,3.136483,3.153367,0.831842651
832.574402,3.138375,3.154397,0.832574402
833.30603,3.140266,3.155426,0.83330603
834.037598,3.142156,3.156453,0.834037598
834.769165,3.144045,3.157479,0.834769165
835.50061,3.145932,3.158502,0.83550061
836.232056,3.147818,3.159524,0.836232056
836.96344,3.149703,3.160545,0.83696344
837.694763,3.151587,3.161563,0.837694763
838.426025,3.153469,3.16258,0.838426025
839.157227,3.15535,3.163596,0.839157227
839.888367,3.157229,3.164609,0.839888367
840.619507,3.159108,3.165622,0.840619507
841.350525,3.160985,3.166632,0.841350525
842.081543,3.162861,3.167641,0.842081543
842.8125,3.164736,3.168648,0.8428125
843.543396,3.166609,3.169653,0.843543396
844.27417,3.16848,3.170657,0.84427417
845.004944,3.170351,3.171659,0.845004944
845.735718,3.17222,3.172659,0.845735718
846.46637,3.174088,3.173658,0.84646637
847.19696,3.175955,3.174655,0.84719696
847.92749,3.17782,3.175651,0.84792749
848.65802,3.179685,3.176645,0.84865802
849.388428,3.181547,3.177637,0.849388428
850.118835,3.183408,3.178628,0.850118835
850.849182,3.185269,3.179617,0.850849182
851.579407,3.187127,3.180604,0.851579407
852.309631,3.188985,3.18159,0.852309631
853.039795,3.190841,3.182574,0.853039795
853.769897,3.192695,3.183556,0.853769897
854.499939,3.194549,3.184537,0.854499939
855.22998,3.196401,3.185516,0.85522998
855.9599,3.198251,3.186493,0.8559599
856.689758,3.200101,3.187469,0.856689758
857.419617,3.201949,3.188444,0.857419617
858.149353,3.203795,3.189416,0.858149353
858.879089,3.20564,3.190387,0.858879089
859.608704,3.207484,3.191357,0.859608704
860.338318,3.209327,3.192325,0.860338318
861.067871,3.211168,3.193291,0.861067871
861.797302,3.213007,3.194255,0.861797302
862.526733,3.214845,3.195218,0.862526733
863.256104,3.216682,3.19618,0.863256104
863.985413,3.218518,3.19714,0.863985413
864.714661,3.220352,3.198098,0.864714661
865.443848,3.222185,3.199054,0.865443848
866.172974,3.224016,3.200009,0.866172974
866.902039,3.225846,3.200963,0.866902039
867.631042,3.227674,3.201915,0.867631042
868.360046,3.229501,3.202865,0.868360046
869.088928,3.231327,3.203813,0.869088928
869.817749,3.233151,3.204761,0.869817749
870.546509,3.234974,3.205706,0.870546509
871.275269,3.236796,3.20665,0.871275269
872.003906,3.238616,3.207592,0.872003906
872.732544,3.240434,3.208533,0.872732544
873.46106,3.242251,3.209472,0.87346106
874.189575,3.244067,3.21041,0.874189575
874.917969,3.245881,3.211346,0.874917969
875.646362,3.247694,3.212281,0.875646362
876.374634,3.249506,3.213214,0.876374634
877.102905,3.251315,3.214145,0.877102905
877.831055,3.253124,3.215075,0.877831055
878.559204,3.254931,3.216003,0.878559204
879.287292,3.256737,3.21693,0.879287292
880.015259,3.258541,3.217855,0.880015259
880.743225,3.260343,3.218779,0.880743225
881.471069,3.262145,3.219701,0.881471069
882.198914,3.263944,3.220622,0.882198914
882.926697,3.265743,3.221541,0.882926697
883.654358,3.267539,3.222459,0.883654358
884.382019,3.269335,3.223375,0.884382019
885.109619,3.271129,3.22429,0.885109619
885.837097,3.272921,3.225203,0.885837097
886.564575,3.274712,3.226115,0.886564575
887.291992,3.276501,3.227025,0.887291992
888.019287,3.278289,3.227933,0.888019287
888.746582,3.280076,3.22884,0.888746582
889.473755,3.281861,3.229746,0.889473755
890.200928,3.283644,3.23065,0.890200928
890.927979,3.285426,3.231553,0.890927979
891.655029,3.287207,3.232454,0.891655029
892.381958,3.288985,3.233354,0.892381958
893.108887,3.290763,3.234252,0.893108887
893.835693,3.292539,3.235149,0.893835693
894.5625,3.294313,3.236044,0.8945625
895.289185,3.296086,3.236938,0.895289185
896.015808,3.297858,3.23783,0.896015808
896.742432,3.299628,3.238721,0.896742432
897.468933,3.301396,3.239611,0.897468933
898.195374,3.303163,3.240499,0.898195374
898.921753,3.304928,3.241385,0.898921753
899.648071,3.306692,3.242271,0.899648071
900.374329,3.308454,3.243154,0.900374329
901.100525,3.310215,3.244037,0.901100525
901.82666,3.311974,3.244918,0.90182666
902.552734,3.313732,3.245797,0.902552734
903.278748,3.315488,3.246675,0.903278748
904.0047,3.317243,3.247552,0.9040047
904.73053,3.318996,3.248427,0.90473053
905.45636,3.320747,3.249301,0.90545636
906.182068,3.322497,3.250173,0.906182068
906.907776,3.324246,3.251045,0.906907776
907.633362,3.325992,3.251914,0.907633362
908.358948,3.327738,3.252782,0.908358948
909.084412,3.329482,3.253649,0.909084412
909.809814,3.331224,3.254515,0.909809814
910.535156,3.332964,3.255379,0.910535156
911.260437,3.334703,3.256242,0.911260437
911.985657,3.336441,3.257103,0.911985657
912.710815,3.338177,3.257963,0.912710815
913.435852,3.339911,3.258822,0.913435852
914.160889,3.341644,3.259679,0.914160889
914.885803,3.343375,3.260535,0.914885803
915.610718,3.345105,3.26139,0.915610718
916.33551,3.346833,3.262243,0.91633551
917.060242,3.34856,3.263095,0.917060242
917.784912,3.350285,3.263946,0.917784912
918.509521,3.352008,3.264795,0.918509521
919.23407,3.35373,3.265643,0.91923407
919.958557,3.35545,3.26649,0.919958557
920.682922,3.357169,3.267335,0.920682922
921.407288,3.358886,3.268179,0.921407288
922.131531,3.360602,3.269022,0.922131531
922.855713,3.362315,3.269864,0.922855713
923.579895,3.364028,3.270704,0.923579895
924.303894,3.365739,3.271543,0.924303894
925.027893,3.367448,3.272381,0.925027893
925.751831,3.369155,3.273217,0.925751831
926.475647,3.370861,3.274052,0.926475647
927.199463,3.372566,3.274886,0.927199463
927.923157,3.374268,3.275718,0.927923157
928.64679,3.375969,3.27655,0.92864679
929.370361,3.377669,3.27738,0.929370361
930.093872,3.379367,3.278208,0.930093872
930.817261,3.381063,3.279036,0.930817261
931.540649,3.382758,3.279862,0.931540649
932.263916,3.384451,3.280688,0.932263916
932.987122,3.386143,3.281511,0.932987122
933.710266,3.387833,3.282334,0.933710266
934.433289,3.389521,3.283155,0.934433289
935.156311,3.391208,3.283976,0.935156311
935.879211,3.392893,3.284795,0.935879211
936.602051,3.394576,3.285612,0.936602051
937.324829,3.396258,3.286429,0.937324829
938.047546,3.397938,3.287244,0.938047546
938.770203,3.399617,3.288059,0.938770203
939.492737,3.401294,3.288872,0.939492737
940.21521,3.40297,3.289683,0.94021521
940.937622,3.404643,3.290494,0.940937622
941.659973,3.406316,3.291303,0.941659973
942.382263,3.407986,3.292112,0.942382263
943.104431,3.409655,3.292919,0.943104431
943.826538,3.411322,3.293725,0.943826538
944.548584,3.412988,3.29453,0.944548584
945.270569,3.414652,3.295333,0.945270569
945.992432,3.416315,3.296136,0.945992432
946.714233,3.417976,3.296937,0.946714233
947.435974,3.419635,3.297738,0.947435974
948.157654,3.421292,3.298537,0.948157654
948.879272,3.422948,3.299335,0.948879272
949.600769,3.424603,3.300132,0.949600769
950.322205,3.426255,3.300927,0.950322205
951.043579,3.427907,3.301722,0.951043579
951.764832,3.429556,3.302516,0.951764832
952.486084,3.431204,3.303308,0.952486084
953.207214,3.43285,3.3041,0.953207214
953.928223,3.434495,3.30489,0.953928223
954.649231,3.436138,3.305679,0.954649231
955.370117,3.437779,3.306467,0.955370117
956.090942,3.439419,3.307254,0.956090942
956.811707,3.441057,3.30804,0.956811707
957.532349,3.442693,3.308825,0.957532349
958.25293,3.444328,3.309609,0.95825293
958.97345,3.445961,3.310392,0.95897345
959.693848,3.447593,3.311174,0.959693848
960.414246,3.449223,3.311954,0.960414246
961.134521,3.450851,3.312734,0.961134521
961.854675,3.452478,3.313513,0.961854675
962.574829,3.454103,3.31429,0.962574829
963.294861,3.455726,3.315067,0.963294861
964.014771,3.457348,3.315842,0.964014771
964.73468,3.458968,3.316617,0.96473468
965.454468,3.460587,3.31739,0.965454468
966.174194,3.462204,3.318163,0.966174194
966.893799,3.463819,3.318935,0.966893799
967.613342,3.465433,3.319705,0.967613342
968.332825,3.467045,3.320475,0.968332825
969.052185,3.468655,3.321243,0.969052185
969.771484,3.470264,3.322011,0.969771484
970.490723,3.471871,3.322778,0.970490723
971.2099,3.473476,3.323543,0.9712099
971.928955,3.47508,3.324308,0.971928955
972.647888,3.476682,3.325072,0.972647888
973.366821,3.478283,3.325834,0.973366821
974.085632,3.479882,3.326596,0.974085632
974.804321,3.481479,3.327357,0.974804321
975.522949,3.483075,3.328117,0.975522949
976.241516,3.484669,3.328876,0.976241516
976.960022,3.486262,3.329634,0.976960022
977.678406,3.487853,3.330391,0.977678406
978.396729,3.489442,3.331147,0.978396729
979.114929,3.49103,3.331903,0.979114929
979.833069,3.492615,3.332657,0.979833069
980.551086,3.4942,3.33341,0.980551086
981.269104,3.495783,3.334163,0.981269104
981.986938,3.497364,3.334914,0.981986938
982.704773,3.498943,3.335665,0.982704773
983.422485,3.500521,3.336415,0.983422485
984.140076,3.502097,3.337164,0.984140076
984.857605,3.503672,3.337912,0.984857605
985.575073,3.505245,3.33866,0.985575073
986.292419,3.506816,3.339406,0.986292419
987.009705,3.508386,3.340152,0.987009705
987.726868,3.509954,3.340896,0.987726868
988.44397,3.511521,3.34164,0.98844397
989.161011,3.513086,3.342383,0.989161011
989.87793,3.514649,3.343125,0.98987793
990.594727,3.516211,3.343866,0.990594727
991.311462,3.517771,3.344607,0.991311462
992.028137,3.51933,3.345346,0.992028137
992.74469,3.520886,3.346085,0.99274469
993.461182,3.522442,3.346823,0.993461182
994.177551,3.523995,3.34756,0.994177551
994.89386,3.525548,3.348296,0.99489386
995.610046,3.527098,3.349032,0.995610046
996.326172,3.528647,3.349766,0.996326172
997.042175,3.530194,3.3505,0.997042175
997.758118,3.53174,3.351233,0.997758118
998.473938,3.533284,3.351966,0.998473938
999.189697,3.534826,3.352697,0.999189697
999.905396,3.536367,3.353428,0.999905396
1001.727295,3.540283,3.355285,1.001727295
1005.063049,3.547431,3.358675,1.005063049
1008.397644,3.554545,3.362048,1.008397644
1011.731018,3.561627,3.365407,1.011731018
1015.063293,3.568676,3.368752,1.015063293
1018.394348,3.575694,3.372083,1.018394348
1021.724243,3.582679,3.3754,1.021724243
1025.052979,3.589633,3.378705,1.025052979
1028.380493,3.596555,3.381996,1.028380493
1031.706909,3.603446,3.385276,1.031706909
1035.032104,3.610307,3.388543,1.035032104
1038.356079,3.617136,3.3918,1.038356079
1041.678955,3.623935,3.395045,1.041678955
1045.000732,3.630703,3.39828,1.045000732
1048.321167,3.637442,3.401505,1.048321167
1051.640625,3.644151,3.40472,1.051640625
1054.95874,3.65083,3.407926,1.05495874
1058.275757,3.65748,3.411122,1.058275757
1061.591675,3.664102,3.41431,1.061591675
1064.906372,3.670695,3.41749,1.064906372
1068.219971,3.677259,3.420662,1.068219971
1071.532349,3.683796,3.423826,1.071532349
1074.843506,3.690305,3.426982,1.074843506
1078.153564,3.696787,3.430132,1.078153564
1081.462524,3.703242,3.433275,1.081462524
1084.770264,3.709671,3.436412,1.084770264
1088.076904,3.716073,3.439543,1.088076904
1091.382324,3.722448,3.442668,1.091382324
1094.686523,3.728799,3.445787,1.094686523
1097.989746,3.735124,3.448901,1.097989746
1101.291626,3.741424,3.45201,1.101291626
1104.592407,3.747699,3.455114,1.104592407
1107.89209,3.75395,3.458214,1.10789209
1111.190674,3.760177,3.46131,1.111190674
1114.488037,3.766381,3.464401,1.114488037
1117.78418,3.772561,3.467489,1.11778418
1121.079224,3.778718,3.470572,1.121079224
1124.373169,3.784853,3.473653,1.124373169
1127.665894,3.790965,3.47673,1.127665894
1130.95752,3.797056,3.479804,1.13095752
1134.247925,3.803125,3.482875,1.134247925
1137.537231,3.809173,3.485943,1.137537231
1140.825439,3.8152,3.489008,1.140825439
1144.112427,3.821207,3.492071,1.144112427
1147.398315,3.827194,3.495132,1.147398315
1150.683105,3.833161,3.498191,1.150683105
1153.966675,3.839108,3.501247,1.153966675
1157.249146,3.845037,3.504302,1.157249146
1160.530396,3.850946,3.507354,1.160530396
1163.810669,3.856837,3.510405,1.163810669
1167.0896,3.86271,3.513454,1.1670896
1170.367554,3.868566,3.516501,1.170367554
1173.644287,3.874404,3.519547,1.173644287
1176.919922,3.880225,3.522592,1.176919922
1180.194336,3.886029,3.525635,1.180194336
1183.467773,3.891817,3.528677,1.183467773
1186.73999,3.897589,3.531717,1.18673999
1190.010986,3.903345,3.534756,1.190010986
1193.281006,3.909086,3.537794,1.193281006
1196.549805,3.914811,3.54083,1.196549805
1199.817383,3.920522,3.543866,1.199817383
1203.083984,3.926219,3.5469,1.203083984
1206.349365,3.931901,3.549933,1.206349365
1209.613647,3.937569,3.552965,1.209613647
1212.876831,3.943224,3.555996,1.212876831
1216.138916,3.948865,3.559026,1.216138916
1219.39978,3.954494,3.562054,1.21939978
1222.659546,3.960109,3.565081,1.222659546
1225.918213,3.965713,3.568107,1.225918213
1229.175781,3.971304,3.571132,1.229175781
1232.432129,3.976884,3.574155,1.232432129
1235.687378,3.982452,3.577177,1.235687378
1238.941528,3.988008,3.580198,1.238941528
1242.19458,3.993554,3.583217,1.24219458
1245.446533,3.999089,3.586235,1.245446533
1248.697266,4.004613,3.589252,1.248697266
1251.946899,4.010128,3.592266,1.251946899
1255.195557,4.015632,3.595279,1.255195557
1258.442993,4.021126,3.598291,1.258442993
1261.689209,4.026611,3.6013,1.261689209
1264.934448,4.032086,3.604308,1.264934448
1268.178589,4.037553,3.607314,1.268178589
1271.421509,4.043011,3.610318,1.271421509
1274.66333,4.04846,3.613319,1.27466333
1277.904053,4.0539,3.616319,1.277904053
1281.143677,4.059333,3.619316,1.281143677
1284.382202,4.064757,3.622311,1.284382202
1287.619629,4.070174,3.625303,1.287619629
1290.855957,4.075584,3.628293,1.290855957
1294.091064,4.080986,3.631279,1.294091064
1297.325195,4.08638,3.634264,1.297325195
1300.558105,4.091768,3.637245,1.300558105
1303.790039,4.097149,3.640224,1.303790039
1307.020752,4.102524,3.643198,1.307020752
1310.250366,4.107892,3.646171,1.310250366
1313.478882,4.113253,3.649139,1.313478882
1316.706421,4.118609,3.652104,1.316706421
1319.932739,4.123959,3.655066,1.319932739
1323.157959,4.129303,3.658024,1.323157959
1326.38208,4.13464,3.660978,1.32638208
1329.605103,4.139973,3.663928,1.329605103
1332.827026,4.1453,3.666874,1.332827026
1336.047852,4.150622,3.669816,1.336047852
1339.267578,4.15594,3.672754,1.339267578
1342.486206,4.161252,3.675687,1.342486206
1345.703735,4.166559,3.678616,1.345703735
1348.920166,4.171861,3.68154,1.348920166
1352.135498,4.177159,3.684459,1.352135498
1355.349731,4.182452,3.687373,1.355349731
1358.562866,4.187741,3.690282,1.358562866
1361.774902,4.193026,3.693186,1.361774902
1364.98584,4.198307,3.696085,1.36498584
1368.195679,4.203583,3.698978,1.368195679
1371.404419,4.208856,3.701865,1.371404419
1374.612183,4.214125,3.704747,1.374612183
1377.818726,4.219389,3.707623,1.377818726
1381.024292,4.224651,3.710494,1.381024292
1384.228638,4.229908,3.713357,1.384228638
1387.432007,4.235162,3.716215,1.387432007
1390.634277,4.240413,3.719066,1.390634277
1393.835327,4.245659,3.721911,1.393835327
1397.0354,4.250903,3.72475,1.3970354
1400.234375,4.256144,3.727581,1.400234375
1403.432373,4.261381,3.730406,1.403432373
1406.62915,4.266614,3.733223,1.40662915
1409.824829,4.271845,3.736034,1.409824829
1413.019531,4.277073,3.738837,1.413019531
1416.213135,4.282298,3.741633,1.416213135
1419.40564,4.287519,3.744421,1.41940564
1422.597046,4.292738,3.747202,1.422597046
1425.787354,4.297954,3.749975,1.425787354
1428.976563,4.303166,3.75274,1.428976563
1432.164795,4.308376,3.755497,1.432164795
1435.351807,4.313583,3.758246,1.435351807
1438.537842,4.318788,3.760987,1.438537842
1441.722778,4.323989,3.76372,1.441722778
1444.906738,4.329187,3.766444,1.444906738
1448.089478,4.334383,3.769159,1.448089478
1451.27124,4.339576,3.771866,1.45127124
1454.451904,4.344767,3.774564,1.454451904
1457.63147,4.349954,3.777253,1.45763147
1460.809937,4.355139,3.779933,1.460809937
1463.987427,4.360321,3.782604,1.463987427
1467.163818,4.3655,3.785266,1.467163818
1470.339111,4.370677,3.787918,1.470339111
1473.513306,4.375851,3.790561,1.473513306
1476.686523,4.381021,3.793195,1.476686523
1479.858643,4.38619,3.795818,1.479858643
1483.029663,4.391356,3.798432,1.483029663
1486.199707,4.396518,3.801036,1.486199707
1489.36853,4.401678,3.80363,1.48936853
1492.536499,4.406835,3.806214,1.492536499
1495.703247,4.411989,3.808788,1.495703247
1498.869019,4.41714,3.811352,1.498869019
1502.033569,4.422289,3.813905,1.502033569
1505.197266,4.427434,3.816448,1.505197266
1508.359741,4.432577,3.818981,1.508359741
1511.52124,4.437716,3.821502,1.51152124
1514.681763,4.442853,3.824014,1.514681763
1517.841064,4.447987,3.826514,1.517841064
1520.99939,4.453117,3.829004,1.52099939
1524.156738,4.458244,3.831482,1.524156738
1527.312866,4.463368,3.83395,1.527312866
1530.468018,4.468489,3.836406,1.530468018
1533.622192,4.473607,3.838852,1.533622192
1536.775269,4.478722,3.841286,1.536775269
1539.927246,4.483833,3.843709,1.539927246
1543.078125,4.488941,3.84612,1.543078125
1546.228027,4.494045,3.84852,1.546228027
1549.376953,4.499146,3.850908,1.549376953
1552.52478,4.504244,3.853285,1.55252478
1555.671509,4.509338,3.85565,1.555671509
1558.817261,4.514429,3.858004,1.558817261
1561.961914,4.519516,3.860346,1.561961914
1565.105469,4.524599,3.862675,1.565105469
1568.248047,4.529678,3.864993,1.568248047
1571.389648,4.534754,3.867299,1.571389648
1574.530151,4.539825,3.869593,1.574530151
1577.669556,4.544893,3.871875,1.577669556
1580.807983,4.549957,3.874145,1.580807983
1583.945313,4.555017,3.876403,1.583945313
1587.081665,4.560073,3.878648,1.587081665
1590.216919,4.565125,3.880881,1.590216919
1593.351196,4.570173,3.883102,1.593351196
1596.484375,4.575216,3.88531,1.596484375
1599.616577,4.580256,3.887506,1.599616577
1602.747681,4.58529,3.88969,1.602747681
1605.877808,4.590321,3.891861,1.605877808
1609.006836,4.595347,3.89402,1.609006836
1612.134888,4.600368,3.896166,1.612134888
1615.261841,4.605385,3.898299,1.615261841
1618.387817,4.610397,3.90042,1.618387817
1621.512817,4.615405,3.902528,1.621512817
1624.636719,4.620408,3.904624,1.624636719
1627.759521,4.625405,3.906706,1.627759521
1630.881348,4.630398,3.908776,1.630881348
1634.002197,4.635386,3.910833,1.634002197
1637.121948,4.640369,3.912878,1.637121948
1640.240723,4.645347,3.914909,1.640240723
1643.358521,4.65032,3.916928,1.643358521
1646.47522,4.655287,3.918933,1.64647522
1649.590942,4.66025,3.920926,1.649590942
1652.705566,4.665206,3.922906,1.652705566
1655.819214,4.670158,3.924873,1.655819214
1658.931763,4.675104,3.926827,1.658931763
1662.043457,4.680045,3.928768,1.662043457
1665.153931,4.684979,3.930696,1.665153931
1668.26355,4.689909,3.932611,1.66826355
1671.37207,4.694832,3.934513,1.67137207
1674.479614,4.69975,3.936403,1.674479614
1677.58606,4.704661,3.938278,1.67758606
1680.691528,4.709567,3.940141,1.680691528
1683.796021,4.714467,3.941991,1.683796021
1686.899414,4.719361,3.943828,1.686899414
1690.001953,4.724249,3.945652,1.690001953
