nm,n,k,wl
803.999084,2.21397,0,0.803999084
804.732727,2.21386,0,0.804732727
805.46637,2.21375,0,0.80546637
806.199951,2.21364,0,0.806199951
806.933472,2.213531,0,0.806933472
807.666992,2.213423,0,0.807666992
808.400391,2.213314,0,0.808400391
809.133789,2.213206,0,0.809133789
809.867126,2.213098,0,0.809867126
810.600403,2.212991,0,0.810600403
811.333618,2.212883,0,0.811333618
812.066772,2.212777,0,0.812066772
812.799927,2.21267,0,0.812799927
813.532959,2.212564,0,0.813532959
814.265991,2.212458,0,0.814265991
814.998962,2.212353,0,0.814998962
815.731873,2.212248,0,0.815731873
816.464722,2.212143,0,0.816464722
817.19751,2.212039,0,0.81719751
817.930298,2.211934,0,0.817930298
818.662964,2.21183,0,0.818662964
819.39563,2.211727,0,0.81939563
820.128235,2.211624,0,0.820128235
820.860779,2.211521,0,0.820860779
821.593262,2.211418,0,0.821593262
822.325745,2.211316,0,0.822325745
823.058105,2.211214,0,0.823058105
823.790466,2.211112,0,0.823790466
824.522766,2.211011,0,0.824522766
825.255005,2.21091,0,0.825255005
825.987183,2.210809,0,0.825987183
826.719299,2.210709,0,0.826719299
827.451355,2.210609,0,0.827451355
828.18335,2.210509,0,0.82818335
828.915344,2.210409,0,0.828915344
829.647278,2.21031,0,0.829647278
830.379089,2.210211,0,0.830379089
831.110901,2.210113,0,0.831110901
831.842651,2.210014,0,0.831842651
832.574402,2.209916,0,0.832574402
833.30603,2.209819,0,0.83330603
834.037598,2.209721,0,0.834037598
834.769165,2.209624,0,0.834769165
835.50061,2.209527,0,0.83550061
836.232056,2.209431,0,0.836232056
836.96344,2.209335,0,0.83696344
837.694763,2.209239,0,0.837694763
838.426025,2.209143,0,0.838426025
839.157227,2.209048,0,0.839157227
839.888367,2.208952,0,0.839888367
840.619507,2.208858,0,0.840619507
841.350525,2.208763,0,0.841350525
842.081543,2.208669,0,0.842081543
842.8125,2.208575,0,0.8428125
843.543396,2.208481,0,0.843543396
844.27417,2.208388,0,0.84427417
845.004944,2.208295,0,0.845004944
845.735718,2.208202,0,0.845735718
846.46637,2.208109,0,0.84646637
847.19696,2.208017,0,0.84719696
847.92749,2.207925,0,0.84792749
848.65802,2.207833,0,0.84865802
849.388428,2.207742,0,0.849388428
850.118835,2.20765,0,0.850118835
850.849182,2.20756,0,0.850849182
851.579407,2.207469,0,0.851579407
852.309631,2.207378,0,0.852309631
853.039795,2.207288,0,0.853039795
853.769897,2.207198,0,0.853769897
854.499939,2.207109,0,0.854499939
855.22998,2.207019,0,0.85522998
855.9599,2.20693,0,0.8559599
856.689758,2.206841,0,0.856689758
857.419617,2.206753,0,0.857419617
858.149353,2.206665,0,0.858149353
858.879089,2.206576,0,0.858879089
859.608704,2.206489,0,0.859608704
860.338318,2.206401,0,0.860338318
861.067871,2.206314,0,0.861067871
861.797302,2.206227,0,0.861797302
862.526733,2.20614,0,0.862526733
863.256104,2.206053,0,0.863256104
863.985413,2.205967,0,0.863985413
864.714661,2.205881,0,0.864714661
865.443848,2.205795,0,0.865443848
866.172974,2.205709,0,0.866172974
866.902039,2.205624,0,0.866902039
867.631042,2.205539,0,0.867631042
868.360046,2.205454,0,0.868360046
869.088928,2.20537,0,0.869088928
869.817749,2.205285,0,0.869817749
870.546509,2.205201,0,0.870546509
871.275269,2.205117,0,0.871275269
872.003906,2.205034,0,0.872003906
872.732544,2.20495,0,0.872732544
873.46106,2.204867,0,0.87346106
874.189575,2.204784,0,0.874189575
874.917969,2.204702,0,0.874917969
875.646362,2.204619,0,0.875646362
876.374634,2.204537,0,0.876374634
877.102905,2.204455,0,0.877102905
877.831055,2.204373,0,0.877831055
878.559204,2.204292,0,0.878559204
879.287292,2.204211,0,0.879287292
880.015259,2.204129,0,0.880015259
880.743225,2.204049,0,0.880743225
881.471069,2.203968,0,0.881471069
882.198914,2.203888,0,0.882198914
882.926697,2.203807,0,0.882926697
883.654358,2.203727,0,0.883654358
884.382019,2.203648,0,0.884382019
885.109619,2.203568,0,0.885109619
885.837097,2.203489,0,0.885837097
886.564575,2.20341,0,0.886564575
887.291992,2.203331,0,0.887291992
888.019287,2.203253,0,0.888019287
888.746582,2.203174,0,0.888746582
889.473755,2.203096,0,0.889473755
890.200928,2.203018,0,0.890200928
890.927979,2.20294,0,0.890927979
891.655029,2.202863,0,0.891655029
892.381958,2.202786,0,0.892381958
893.108887,2.202709,0,0.893108887
893.835693,2.202632,0,0.893835693
894.5625,2.202555,0,0.8945625
895.289185,2.202479,0,0.895289185
896.015808,2.202402,0,0.896015808
896.742432,2.202327,0,0.896742432
897.468933,2.202251,0,0.897468933
898.195374,2.202175,0,0.898195374
898.921753,2.2021,0,0.898921753
899.648071,2.202024,0,0.899648071
900.374329,2.20195,0,0.900374329
901.100525,2.201875,0,0.901100525
901.82666,2.2018,0,0.90182666
902.552734,2.201726,0,0.902552734
903.278748,2.201652,0,0.903278748
904.0047,2.201578,0,0.9040047
904.73053,2.201504,0,0.90473053
905.45636,2.20143,0,0.90545636
906.182068,2.201357,0,0.906182068
906.907776,2.201284,0,0.906907776
907.633362,2.201211,0,0.907633362
908.358948,2.201138,0,0.908358948
909.084412,2.201066,0,0.909084412
909.809814,2.200993,0,0.909809814
910.535156,2.200921,0,0.910535156
911.260437,2.200849,0,0.911260437
911.985657,2.200777,0,0.911985657
912.710815,2.200706,0,0.912710815
913.435852,2.200634,0,0.913435852
914.160889,2.200563,0,0.914160889
914.885803,2.200492,0,0.914885803
915.610718,2.200421,0,0.915610718
916.33551,2.200351,0,0.91633551
917.060242,2.20028,0,0.917060242
917.784912,2.20021,0,0.917784912
918.509521,2.20014,0,0.918509521
919.23407,2.20007,0,0.91923407
919.958557,2.200001,0,0.919958557
920.682922,2.199931,0,0.920682922
921.407288,2.199862,0,0.921407288
922.131531,2.199793,0,0.922131531
922.855713,2.199724,0,0.922855713
923.579895,2.199655,0,0.923579895
924.303894,2.199586,0,0.924303894
925.027893,2.199518,0,0.925027893
925.751831,2.19945,0,0.925751831
926.475647,2.199382,0,0.926475647
927.199463,2.199314,0,0.927199463
927.923157,2.199246,0,0.927923157
928.64679,2.199179,0,0.92864679
929.370361,2.199111,0,0.929370361
930.093872,2.199044,0,0.930093872
930.817261,2.198977,0,0.930817261
931.540649,2.19891,0,0.931540649
932.263916,2.198844,0,0.932263916
932.987122,2.198777,0,0.932987122
933.710266,2.198711,0,0.933710266
934.433289,2.198645,0,0.934433289
935.156311,2.198579,0,0.935156311
935.879211,2.198514,0,0.935879211
936.602051,2.198448,0,0.936602051
937.324829,2.198383,0,0.937324829
938.047546,2.198317,0,0.938047546
938.770203,2.198252,0,0.938770203
939.492737,2.198187,0,0.939492737
940.21521,2.198123,0,0.94021521
940.937622,2.198058,0,0.940937622
941.659973,2.197994,0,0.941659973
942.382263,2.19793,0,0.942382263
943.104431,2.197866,0,0.943104431
943.826538,2.197802,0,0.943826538
944.548584,2.197738,0,0.944548584
945.270569,2.197675,0,0.945270569
945.992432,2.197611,0,0.945992432
946.714233,2.197548,0,0.946714233
947.435974,2.197485,0,0.947435974
948.157654,2.197422,0,0.948157654
948.879272,2.197359,0,0.948879272
949.600769,2.197297,0,0.949600769
950.322205,2.197234,0,0.950322205
951.043579,2.197172,0,0.951043579
951.764832,2.19711,0,0.951764832
952.486084,2.197048,0,0.952486084
953.207214,2.196986,0,0.953207214
953.928223,2.196925,0,0.953928223
954.649231,2.196863,0,0.954649231
955.370117,2.196802,0,0.955370117
956.090942,2.196741,0,0.956090942
956.811707,2.19668,0,0.956811707
957.532349,2.196619,0,0.957532349
958.25293,2.196558,0,0.95825293
958.97345,2.196498,0,0.95897345
959.693848,2.196438,0,0.959693848
960.414246,2.196378,0,0.960414246
961.134521,2.196317,0,0.961134521
961.854675,2.196258,0,0.961854675
962.574829,2.196198,0,0.962574829
963.294861,2.196138,0,0.963294861
964.014771,2.196079,0,0.964014771
964.73468,2.19602,0,0.96473468
965.454468,2.195961,0,0.965454468
966.174194,2.195901,0,0.966174194
966.893799,2.195843,0,0.966893799
967.613342,2.195784,0,0.967613342
968.332825,2.195725,0,0.968332825
969.052185,2.195667,0,0.969052185
969.771484,2.195609,0,0.969771484
970.490723,2.195551,0,0.970490723
971.2099,2.195493,0,0.9712099
971.928955,2.195435,0,0.971928955
972.647888,2.195377,0,0.972647888
973.366821,2.19532,0,0.973366821
974.085632,2.195262,0,0.974085632
974.804321,2.195205,0,0.974804321
975.522949,2.195148,0,0.975522949
976.241516,2.195091,0,0.976241516
976.960022,2.195035,0,0.976960022
977.678406,2.194978,0,0.977678406
978.396729,2.194921,0,0.978396729
979.114929,2.194865,0,0.979114929
979.833069,2.194809,0,0.979833069
980.551086,2.194753,0,0.980551086
981.269104,2.194697,0,0.981269104
981.986938,2.194641,0,0.981986938
982.704773,2.194585,0,0.982704773
983.422485,2.19453,0,0.983422485
984.140076,2.194474,0,0.984140076
984.857605,2.194419,0,0.984857605
985.575073,2.194364,0,0.985575073
986.292419,2.194309,0,0.986292419
987.009705,2.194254,0,0.987009705
987.726868,2.194199,0,0.987726868
988.44397,2.194145,0,0.98844397
989.161011,2.19409,0,0.989161011
989.87793,2.194036,0,0.98987793
990.594727,2.193982,0,0.990594727
991.311462,2.193928,0,0.991311462
992.028137,2.193874,0,0.992028137
992.74469,2.19382,0,0.99274469
993.461182,2.193767,0,0.993461182
994.177551,2.193713,0,0.994177551
994.89386,2.19366,0,0.99489386
995.610046,2.193606,0,0.995610046
996.326172,2.193553,0,0.996326172
997.042175,2.1935,0,0.997042175
997.758118,2.193448,0,0.997758118
998.473938,2.193395,0,0.998473938
999.189697,2.193342,0,0.999189697
999.905396,2.19329,0,0.999905396
1001.727295,2.193157,0,1.001727295
1005.063049,2.192915,0,1.005063049
1008.397644,2.192676,0,1.008397644
1011.731018,2.19244,0,1.011731018
1015.063293,2.192206,0,1.015063293
1018.394348,2.191975,0,1.018394348
1021.724243,2.191747,0,1.021724243
1025.052979,2.19152,0,1.025052979
1028.380493,2.191297,0,1.028380493
1031.706909,2.191075,0,1.031706909
1035.032104,2.190856,0,1.035032104
1038.356079,2.19064,0,1.038356079
1041.678955,2.190425,0,1.041678955
1045.000732,2.190213,0,1.045000732
1048.321167,2.190004,0,1.048321167
1051.640625,2.189796,0,1.051640625
1054.95874,2.18959,0,1.05495874
1058.275757,2.189387,0,1.058275757
1061.591675,2.189186,0,1.061591675
1064.906372,2.188987,0,1.064906372
1068.219971,2.188789,0,1.068219971
1071.532349,2.188594,0,1.071532349
1074.843506,2.188401,0,1.074843506
1078.153564,2.18821,0,1.078153564
1081.462524,2.188021,0,1.081462524
1084.770264,2.187833,0,1.084770264
1088.076904,2.187648,0,1.088076904
1091.382324,2.187464,0,1.091382324
1094.686523,2.187282,0,1.094686523
1097.989746,2.187103,0,1.097989746
1101.291626,2.186924,0,1.101291626
1104.592407,2.186748,0,1.104592407
1107.89209,2.186573,0,1.10789209
1111.190674,2.1864,0,1.111190674
1114.488037,2.186229,0,1.114488037
1117.78418,2.186059,0,1.11778418
1121.079224,2.185891,0,1.121079224
1124.373169,2.185725,0,1.124373169
1127.665894,2.18556,0,1.127665894
1130.95752,2.185397,0,1.13095752
1134.247925,2.185235,0,1.134247925
1137.537231,2.185075,0,1.137537231
1140.825439,2.184916,0,1.140825439
1144.112427,2.184759,0,1.144112427
1147.398315,2.184604,0,1.147398315
1150.683105,2.18445,0,1.150683105
1153.966675,2.184297,0,1.153966675
1157.249146,2.184146,0,1.157249146
1160.530396,2.183996,0,1.160530396
1163.810669,2.183847,0,1.163810669
1167.0896,2.1837,0,1.1670896
1170.367554,2.183554,0,1.170367554
1173.644287,2.18341,0,1.173644287
1176.919922,2.183267,0,1.176919922
1180.194336,2.183125,0,1.180194336
1183.467773,2.182985,0,1.183467773
1186.73999,2.182845,0,1.18673999
1190.010986,2.182707,0,1.190010986
1193.281006,2.182571,0,1.193281006
1196.549805,2.182435,0,1.196549805
1199.817383,2.182301,0,1.199817383
1203.083984,2.182168,0,1.203083984
1206.349365,2.182036,0,1.206349365
1209.613647,2.181905,0,1.209613647
1212.876831,2.181775,0,1.212876831
1216.138916,2.181647,0,1.216138916
1219.39978,2.18152,0,1.21939978
1222.659546,2.181393,0,1.222659546
1225.918213,2.181268,0,1.225918213
1229.175781,2.181144,0,1.229175781
1232.432129,2.181021,0,1.232432129
1235.687378,2.180899,0,1.235687378
1238.941528,2.180778,0,1.238941528
1242.19458,2.180659,0,1.24219458
1245.446533,2.18054,0,1.245446533
1248.697266,2.180422,0,1.248697266
1251.946899,2.180305,0,1.251946899
1255.195557,2.180189,0,1.255195557
1258.442993,2.180074,0,1.258442993
1261.689209,2.179961,0,1.261689209
1264.934448,2.179848,0,1.264934448
1268.178589,2.179736,0,1.268178589
1271.421509,2.179625,0,1.271421509
1274.66333,2.179515,0,1.27466333
1277.904053,2.179405,0,1.277904053
1281.143677,2.179297,0,1.281143677
1284.382202,2.17919,0,1.284382202
1287.619629,2.179083,0,1.287619629
1290.855957,2.178977,0,1.290855957
1294.091064,2.178873,0,1.294091064
1297.325195,2.178769,0,1.297325195
1300.558105,2.178666,0,1.300558105
1303.790039,2.178564,0,1.303790039
1307.020752,2.178462,0,1.307020752
1310.250366,2.178361,0,1.310250366
1313.478882,2.178262,0,1.313478882
1316.706421,2.178163,0,1.316706421
1319.932739,2.178064,0,1.319932739
1323.157959,2.177967,0,1.323157959
1326.38208,2.17787,0,1.32638208
1329.605103,2.177774,0,1.329605103
1332.827026,2.177679,0,1.332827026
1336.047852,2.177585,0,1.336047852
1339.267578,2.177491,0,1.339267578
1342.486206,2.177398,0,1.342486206
1345.703735,2.177306,0,1.345703735
1348.920166,2.177215,0,1.348920166
1352.135498,2.177124,0,1.352135498
1355.349731,2.177034,0,1.355349731
1358.562866,2.176944,0,1.358562866
1361.774902,2.176856,0,1.361774902
1364.98584,2.176768,0,1.36498584
1368.195679,2.17668,0,1.368195679
1371.404419,2.176594,0,1.371404419
1374.612183,2.176508,0,1.374612183
1377.818726,2.176422,0,1.377818726
1381.024292,2.176337,0,1.381024292
1384.228638,2.176254,0,1.384228638
1387.432007,2.17617,0,1.387432007
1390.634277,2.176087,0,1.390634277
1393.835327,2.176005,0,1.393835327
1397.0354,2.175923,0,1.3970354
1400.234375,2.175843,0,1.400234375
1403.432373,2.175762,0,1.403432373
1406.62915,2.175682,0,1.40662915
1409.824829,2.175603,0,1.409824829
1413.019531,2.175524,0,1.413019531
1416.213135,2.175447,0,1.416213135
1419.40564,2.175369,0,1.41940564
1422.597046,2.175292,0,1.422597046
1425.787354,2.175216,0,1.425787354
1428.976563,2.17514,0,1.428976563
1432.164795,2.175065,0,1.432164795
1435.351807,2.17499,0,1.435351807
1438.537842,2.174916,0,1.438537842
1441.722778,2.174842,0,1.441722778
1444.906738,2.174769,0,1.444906738
1448.089478,2.174697,0,1.448089478
1451.27124,2.174625,0,1.45127124
1454.451904,2.174553,0,1.454451904
1457.63147,2.174482,0,1.45763147
1460.809937,2.174412,0,1.460809937
1463.987427,2.174341,0,1.463987427
1467.163818,2.174272,0,1.467163818
1470.339111,2.174203,0,1.470339111
1473.513306,2.174134,0,1.473513306
1476.686523,2.174066,0,1.476686523
1479.858643,2.173999,0,1.479858643
1483.029663,2.173932,0,1.483029663
1486.199707,2.173865,0,1.486199707
1489.36853,2.173799,0,1.48936853
1492.536499,2.173733,0,1.492536499
1495.703247,2.173668,0,1.495703247
1498.869019,2.173603,0,1.498869019
1502.033569,2.173538,0,1.502033569
1505.197266,2.173475,0,1.505197266
1508.359741,2.173411,0,1.508359741
1511.52124,2.173348,0,1.51152124
1514.681763,2.173285,0,1.514681763
1517.841064,2.173223,0,1.517841064
1520.99939,2.173161,0,1.52099939
1524.156738,2.1731,0,1.524156738
1527.312866,2.173039,0,1.527312866
1530.468018,2.172978,0,1.530468018
1533.622192,2.172918,0,1.533622192
1536.775269,2.172858,0,1.536775269
1539.927246,2.172799,0,1.539927246
1543.078125,2.17274,0,1.543078125
1546.228027,2.172681,0,1.546228027
1549.376953,2.172623,0,1.549376953
1552.52478,2.172565,0,1.55252478
1555.671509,2.172508,0,1.555671509
1558.817261,2.172451,0,1.558817261
1561.961914,2.172394,0,1.561961914
1565.105469,2.172338,0,1.565105469
1568.248047,2.172282,0,1.568248047
1571.389648,2.172226,0,1.571389648
1574.530151,2.172171,0,1.574530151
1577.669556,2.172116,0,1.577669556
1580.807983,2.172061,0,1.580807983
1583.945313,2.172007,0,1.583945313
1587.081665,2.171953,0,1.587081665
1590.216919,2.1719,0,1.590216919
1593.351196,2.171847,0,1.593351196
1596.484375,2.171794,0,1.596484375
1599.616577,2.171742,0,1.599616577
1602.747681,2.17169,0,1.602747681
1605.877808,2.171638,0,1.605877808
1609.006836,2.171586,0,1.609006836
1612.134888,2.171535,0,1.612134888
1615.261841,2.171484,0,1.615261841
1618.387817,2.171434,0,1.618387817
1621.512817,2.171384,0,1.621512817
1624.636719,2.171334,0,1.624636719
1627.759521,2.171284,0,1.627759521
1630.881348,2.171235,0,1.630881348
1634.002197,2.171186,0,1.634002197
1637.121948,2.171137,0,1.637121948
1640.240723,2.171089,0,1.640240723
1643.358521,2.171041,0,1.643358521
1646.47522,2.170993,0,1.64647522
1649.590942,2.170946,0,1.649590942
1652.705566,2.170899,0,1.652705566
1655.819214,2.170852,0,1.655819214
1658.931763,2.170805,0,1.658931763
1662.043457,2.170759,0,1.662043457
1665.153931,2.170713,0,1.665153931
1668.26355,2.170667,0,1.66826355
1671.37207,2.170622,0,1.67137207
1674.479614,2.170576,0,1.674479614
1677.58606,2.170532,0,1.67758606
1680.691528,2.170487,0,1.680691528
1683.796021,2.170442,0,1.683796021
1686.899414,2.170398,0,1.686899414
1690.001953,2.170354,0,1.690001953
